Enlem;Boylam;Z_Anomali(m);X_metre;Y_metre;Tip;Potansiyel
41.04922924;29.67019131;"=""-21.13""";1350.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67054869;"=""-21.36""";1380.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67090608;"=""-21.65""";1410.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67126346;"=""-22.03""";1440.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67162085;"=""-22.50""";1470.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67197824;"=""-23.02""";1500.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67233562;"=""-23.57""";1530.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67269301;"=""-24.11""";1560.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67305039;"=""-24.66""";1590.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67340778;"=""-25.21""";1620.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67376516;"=""-25.72""";1650.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67412255;"=""-26.13""";1680.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67447993;"=""-26.38""";1710.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67483732;"=""-26.45""";1740.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67519471;"=""-26.36""";1770.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67555209;"=""-26.18""";1800.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67590948;"=""-25.96""";1830.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67626686;"=""-25.68""";1860.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67662425;"=""-25.32""";1890.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67698163;"=""-24.83""";1920.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67733902;"=""-24.24""";1950.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67769641;"=""-23.66""";1980.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67805379;"=""-23.24""";2010.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67841118;"=""-23.04""";2040.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67876856;"=""-23.01""";2070.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67912595;"=""-23.04""";2100.0;930.0;COKUNTU;YUKSEK
41.04922924;29.67948333;"=""-23.06""";2130.0;930.0;COKUNTU;YUKSEK
41.04895975;29.65410896;"=""11.07""";0.0;960.0;YUKSELTI;ORTA
41.04895975;29.65446634;"=""10.54""";30.0;960.0;YUKSELTI;ORTA
41.04895975;29.65482373;"=""9.68""";60.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65518111;"=""8.81""";90.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65553850;"=""8.24""";120.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65589588;"=""8.12""";150.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65625327;"=""8.45""";180.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65661066;"=""9.03""";210.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65696804;"=""9.53""";240.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65732543;"=""9.71""";270.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65768281;"=""9.40""";300.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65804020;"=""8.60""";330.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65839758;"=""7.42""";360.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65875497;"=""6.00""";390.0;960.0;YUKSELTI;DUSUK
41.04895975;29.65911235;"=""4.48""";420.0;960.0;NORMAL;ONEMSIZ
41.04895975;29.65946974;"=""2.97""";450.0;960.0;NORMAL;ONEMSIZ
41.04895975;29.65982713;"=""1.56""";480.0;960.0;NORMAL;ONEMSIZ
41.04895975;29.66018451;"=""0.26""";510.0;960.0;NORMAL;ONEMSIZ
41.04895975;29.66054190;"=""-0.93""";540.0;960.0;NORMAL;ONEMSIZ
41.04895975;29.66089928;"=""-2.08""";570.0;960.0;NORMAL;ONEMSIZ
41.04895975;29.66125667;"=""-3.21""";600.0;960.0;NORMAL;ONEMSIZ
41.04895975;29.66161405;"=""-4.31""";630.0;960.0;NORMAL;ONEMSIZ
41.04895975;29.66197144;"=""-5.35""";660.0;960.0;COKUNTU;DUSUK
41.04895975;29.66232882;"=""-6.26""";690.0;960.0;COKUNTU;DUSUK
41.04895975;29.66268621;"=""-7.08""";720.0;960.0;COKUNTU;DUSUK
41.04895975;29.66304360;"=""-7.88""";750.0;960.0;COKUNTU;DUSUK
41.04895975;29.66340098;"=""-8.77""";780.0;960.0;COKUNTU;DUSUK
41.04895975;29.66375837;"=""-9.80""";810.0;960.0;COKUNTU;DUSUK
41.04895975;29.66411575;"=""-10.92""";840.0;960.0;COKUNTU;ORTA
41.04895975;29.66447314;"=""-12.02""";870.0;960.0;COKUNTU;ORTA
41.04895975;29.66483052;"=""-13.06""";900.0;960.0;COKUNTU;ORTA
41.04895975;29.66518791;"=""-14.07""";930.0;960.0;COKUNTU;ORTA
41.04895975;29.66554530;"=""-15.10""";960.0;960.0;COKUNTU;ORTA
41.04895975;29.66590268;"=""-16.14""";990.0;960.0;COKUNTU;ORTA
41.04895975;29.66626007;"=""-17.09""";1020.0;960.0;COKUNTU;ORTA
41.04895975;29.66661745;"=""-17.83""";1050.0;960.0;COKUNTU;ORTA
41.04895975;29.66697484;"=""-18.29""";1080.0;960.0;COKUNTU;ORTA
41.04895975;29.66733222;"=""-18.50""";1110.0;960.0;COKUNTU;ORTA
41.04895975;29.66768961;"=""-18.61""";1140.0;960.0;COKUNTU;ORTA
41.04895975;29.66804699;"=""-18.77""";1170.0;960.0;COKUNTU;ORTA
41.04895975;29.66840438;"=""-19.09""";1200.0;960.0;COKUNTU;ORTA
41.04895975;29.66876177;"=""-19.55""";1230.0;960.0;COKUNTU;ORTA
41.04895975;29.66911915;"=""-20.08""";1260.0;960.0;COKUNTU;YUKSEK
41.04895975;29.66947654;"=""-20.58""";1290.0;960.0;COKUNTU;YUKSEK
41.04895975;29.66983392;"=""-20.98""";1320.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67019131;"=""-21.33""";1350.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67054869;"=""-21.67""";1380.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67090608;"=""-22.07""";1410.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67126346;"=""-22.55""";1440.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67162085;"=""-23.08""";1470.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67197824;"=""-23.61""";1500.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67233562;"=""-24.09""";1530.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67269301;"=""-24.52""";1560.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67305039;"=""-24.92""";1590.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67340778;"=""-25.29""";1620.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67376516;"=""-25.61""";1650.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67412255;"=""-25.82""";1680.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67447993;"=""-25.87""";1710.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67483732;"=""-25.76""";1740.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67519471;"=""-25.53""";1770.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67555209;"=""-25.22""";1800.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67590948;"=""-24.90""";1830.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67626686;"=""-24.55""";1860.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67662425;"=""-24.13""";1890.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67698163;"=""-23.60""";1920.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67733902;"=""-23.00""";1950.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67769641;"=""-22.40""";1980.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67805379;"=""-21.93""";2010.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67841118;"=""-21.64""";2040.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67876856;"=""-21.48""";2070.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67912595;"=""-21.40""";2100.0;960.0;COKUNTU;YUKSEK
41.04895975;29.67948333;"=""-21.35""";2130.0;960.0;COKUNTU;YUKSEK
41.04869025;29.65410896;"=""8.94""";0.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65446634;"=""8.44""";30.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65482373;"=""7.62""";60.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65518111;"=""6.75""";90.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65553850;"=""6.14""";120.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65589588;"=""5.98""";150.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65625327;"=""6.30""";180.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65661066;"=""6.92""";210.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65696804;"=""7.57""";240.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65732543;"=""7.95""";270.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65768281;"=""7.89""";300.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65804020;"=""7.33""";330.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65839758;"=""6.36""";360.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65875497;"=""5.09""";390.0;990.0;YUKSELTI;DUSUK
41.04869025;29.65911235;"=""3.65""";420.0;990.0;NORMAL;ONEMSIZ
41.04869025;29.65946974;"=""2.19""";450.0;990.0;NORMAL;ONEMSIZ
41.04869025;29.65982713;"=""0.78""";480.0;990.0;NORMAL;ONEMSIZ
41.04869025;29.66018451;"=""-0.51""";510.0;990.0;NORMAL;ONEMSIZ
41.04869025;29.66054190;"=""-1.69""";540.0;990.0;NORMAL;ONEMSIZ
41.04869025;29.66089928;"=""-2.82""";570.0;990.0;NORMAL;ONEMSIZ
41.04869025;29.66125667;"=""-3.96""";600.0;990.0;NORMAL;ONEMSIZ
41.04869025;29.66161405;"=""-5.10""";630.0;990.0;COKUNTU;DUSUK
41.04869025;29.66197144;"=""-6.20""";660.0;990.0;COKUNTU;DUSUK
41.04869025;29.66232882;"=""-7.17""";690.0;990.0;COKUNTU;DUSUK
41.04869025;29.66268621;"=""-8.00""";720.0;990.0;COKUNTU;DUSUK
41.04869025;29.66304360;"=""-8.77""";750.0;990.0;COKUNTU;DUSUK
41.04869025;29.66340098;"=""-9.58""";780.0;990.0;COKUNTU;DUSUK
41.04869025;29.66375837;"=""-10.50""";810.0;990.0;COKUNTU;ORTA
41.04869025;29.66411575;"=""-11.50""";840.0;990.0;COKUNTU;ORTA
41.04869025;29.66447314;"=""-12.50""";870.0;990.0;COKUNTU;ORTA
41.04869025;29.66483052;"=""-13.47""";900.0;990.0;COKUNTU;ORTA
41.04869025;29.66518791;"=""-14.43""";930.0;990.0;COKUNTU;ORTA
41.04869025;29.66554530;"=""-15.43""";960.0;990.0;COKUNTU;ORTA
41.04869025;29.66590268;"=""-16.40""";990.0;990.0;COKUNTU;ORTA
41.04869025;29.66626007;"=""-17.24""";1020.0;990.0;COKUNTU;ORTA
41.04869025;29.66661745;"=""-17.80""";1050.0;990.0;COKUNTU;ORTA
41.04869025;29.66697484;"=""-18.05""";1080.0;990.0;COKUNTU;ORTA
41.04869025;29.66733222;"=""-18.06""";1110.0;990.0;COKUNTU;ORTA
41.04869025;29.66768961;"=""-17.99""";1140.0;990.0;COKUNTU;ORTA
41.04869025;29.66804699;"=""-18.04""";1170.0;990.0;COKUNTU;ORTA
41.04869025;29.66840438;"=""-18.34""";1200.0;990.0;COKUNTU;ORTA
41.04869025;29.66876177;"=""-18.86""";1230.0;990.0;COKUNTU;ORTA
41.04869025;29.66911915;"=""-19.49""";1260.0;990.0;COKUNTU;ORTA
41.04869025;29.66947654;"=""-20.12""";1290.0;990.0;COKUNTU;YUKSEK
41.04869025;29.66983392;"=""-20.65""";1320.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67019131;"=""-21.12""";1350.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67054869;"=""-21.58""";1380.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67090608;"=""-22.10""";1410.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67126346;"=""-22.68""";1440.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67162085;"=""-23.25""";1470.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67197824;"=""-23.75""";1500.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67233562;"=""-24.14""";1530.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67269301;"=""-24.45""";1560.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67305039;"=""-24.71""";1590.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67340778;"=""-24.93""";1620.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67376516;"=""-25.09""";1650.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67412255;"=""-25.12""";1680.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67447993;"=""-25.00""";1710.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67483732;"=""-24.74""";1740.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67519471;"=""-24.40""";1770.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67555209;"=""-24.04""";1800.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67590948;"=""-23.68""";1830.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67626686;"=""-23.32""";1860.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67662425;"=""-22.91""";1890.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67698163;"=""-22.40""";1920.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67733902;"=""-21.81""";1950.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67769641;"=""-21.18""";1980.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67805379;"=""-20.60""";2010.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67841118;"=""-20.12""";2040.0;990.0;COKUNTU;YUKSEK
41.04869025;29.67876856;"=""-19.75""";2070.0;990.0;COKUNTU;ORTA
41.04869025;29.67912595;"=""-19.47""";2100.0;990.0;COKUNTU;ORTA
41.04869025;29.67948333;"=""-19.32""";2130.0;990.0;COKUNTU;ORTA
41.04842076;29.65410896;"=""7.14""";0.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65446634;"=""6.71""";30.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65482373;"=""5.97""";60.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65518111;"=""5.16""";90.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65553850;"=""4.55""";120.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.65589588;"=""4.32""";150.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.65625327;"=""4.54""";180.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.65661066;"=""5.08""";210.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65696804;"=""5.71""";240.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65732543;"=""6.16""";270.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65768281;"=""6.24""";300.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65804020;"=""5.88""";330.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65839758;"=""5.10""";360.0;1020.0;YUKSELTI;DUSUK
41.04842076;29.65875497;"=""4.01""";390.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.65911235;"=""2.74""";420.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.65946974;"=""1.41""";450.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.65982713;"=""0.12""";480.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.66018451;"=""-1.06""";510.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.66054190;"=""-2.14""";540.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.66089928;"=""-3.18""";570.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.66125667;"=""-4.25""";600.0;1020.0;NORMAL;ONEMSIZ
41.04842076;29.66161405;"=""-5.38""";630.0;1020.0;COKUNTU;DUSUK
41.04842076;29.66197144;"=""-6.51""";660.0;1020.0;COKUNTU;DUSUK
41.04842076;29.66232882;"=""-7.53""";690.0;1020.0;COKUNTU;DUSUK
41.04842076;29.66268621;"=""-8.38""";720.0;1020.0;COKUNTU;DUSUK
41.04842076;29.66304360;"=""-9.11""";750.0;1020.0;COKUNTU;DUSUK
41.04842076;29.66340098;"=""-9.82""";780.0;1020.0;COKUNTU;DUSUK
41.04842076;29.66375837;"=""-10.61""";810.0;1020.0;COKUNTU;ORTA
41.04842076;29.66411575;"=""-11.47""";840.0;1020.0;COKUNTU;ORTA
41.04842076;29.66447314;"=""-12.37""";870.0;1020.0;COKUNTU;ORTA
41.04842076;29.66483052;"=""-13.27""";900.0;1020.0;COKUNTU;ORTA
41.04842076;29.66518791;"=""-14.21""";930.0;1020.0;COKUNTU;ORTA
41.04842076;29.66554530;"=""-15.17""";960.0;1020.0;COKUNTU;ORTA
41.04842076;29.66590268;"=""-16.10""";990.0;1020.0;COKUNTU;ORTA
41.04842076;29.66626007;"=""-16.86""";1020.0;1020.0;COKUNTU;ORTA
41.04842076;29.66661745;"=""-17.32""";1050.0;1020.0;COKUNTU;ORTA
41.04842076;29.66697484;"=""-17.44""";1080.0;1020.0;COKUNTU;ORTA
41.04842076;29.66733222;"=""-17.34""";1110.0;1020.0;COKUNTU;ORTA
41.04842076;29.66768961;"=""-17.21""";1140.0;1020.0;COKUNTU;ORTA
41.04842076;29.66804699;"=""-17.25""";1170.0;1020.0;COKUNTU;ORTA
41.04842076;29.66840438;"=""-17.56""";1200.0;1020.0;COKUNTU;ORTA
41.04842076;29.66876177;"=""-18.14""";1230.0;1020.0;COKUNTU;ORTA
41.04842076;29.66911915;"=""-18.86""";1260.0;1020.0;COKUNTU;ORTA
41.04842076;29.66947654;"=""-19.58""";1290.0;1020.0;COKUNTU;ORTA
41.04842076;29.66983392;"=""-20.22""";1320.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67019131;"=""-20.79""";1350.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67054869;"=""-21.35""";1380.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67090608;"=""-21.94""";1410.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67126346;"=""-22.54""";1440.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67162085;"=""-23.08""";1470.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67197824;"=""-23.49""";1500.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67233562;"=""-23.76""";1530.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67269301;"=""-23.94""";1560.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67305039;"=""-24.08""";1590.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67340778;"=""-24.19""";1620.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67376516;"=""-24.21""";1650.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67412255;"=""-24.09""";1680.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67447993;"=""-23.81""";1710.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67483732;"=""-23.42""";1740.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67519471;"=""-23.00""";1770.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67555209;"=""-22.62""";1800.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67590948;"=""-22.27""";1830.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67626686;"=""-21.95""";1860.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67662425;"=""-21.60""";1890.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67698163;"=""-21.16""";1920.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67733902;"=""-20.60""";1950.0;1020.0;COKUNTU;YUKSEK
41.04842076;29.67769641;"=""-19.93""";1980.0;1020.0;COKUNTU;ORTA
41.04842076;29.67805379;"=""-19.20""";2010.0;1020.0;COKUNTU;ORTA
41.04842076;29.67841118;"=""-18.47""";2040.0;1020.0;COKUNTU;ORTA
41.04842076;29.67876856;"=""-17.82""";2070.0;1020.0;COKUNTU;ORTA
41.04842076;29.67912595;"=""-17.31""";2100.0;1020.0;COKUNTU;ORTA
41.04842076;29.67948333;"=""-17.02""";2130.0;1020.0;COKUNTU;ORTA
41.04815127;29.65410896;"=""5.57""";0.0;1050.0;YUKSELTI;DUSUK
41.04815127;29.65446634;"=""5.22""";30.0;1050.0;YUKSELTI;DUSUK
41.04815127;29.65482373;"=""4.62""";60.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65518111;"=""3.93""";90.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65553850;"=""3.36""";120.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65589588;"=""3.08""";150.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65625327;"=""3.15""";180.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65661066;"=""3.50""";210.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65696804;"=""3.96""";240.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65732543;"=""4.34""";270.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65768281;"=""4.45""";300.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65804020;"=""4.20""";330.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65839758;"=""3.59""";360.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65875497;"=""2.70""";390.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65911235;"=""1.64""";420.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65946974;"=""0.52""";450.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.65982713;"=""-0.55""";480.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.66018451;"=""-1.53""";510.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.66054190;"=""-2.43""";540.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.66089928;"=""-3.31""";570.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.66125667;"=""-4.26""";600.0;1050.0;NORMAL;ONEMSIZ
41.04815127;29.66161405;"=""-5.32""";630.0;1050.0;COKUNTU;DUSUK
41.04815127;29.66197144;"=""-6.42""";660.0;1050.0;COKUNTU;DUSUK
41.04815127;29.66232882;"=""-7.43""";690.0;1050.0;COKUNTU;DUSUK
41.04815127;29.66268621;"=""-8.27""";720.0;1050.0;COKUNTU;DUSUK
41.04815127;29.66304360;"=""-8.95""";750.0;1050.0;COKUNTU;DUSUK
41.04815127;29.66340098;"=""-9.56""";780.0;1050.0;COKUNTU;DUSUK
41.04815127;29.66375837;"=""-10.21""";810.0;1050.0;COKUNTU;ORTA
41.04815127;29.66411575;"=""-10.92""";840.0;1050.0;COKUNTU;ORTA
41.04815127;29.66447314;"=""-11.70""";870.0;1050.0;COKUNTU;ORTA
41.04815127;29.66483052;"=""-12.54""";900.0;1050.0;COKUNTU;ORTA
41.04815127;29.66518791;"=""-13.44""";930.0;1050.0;COKUNTU;ORTA
41.04815127;29.66554530;"=""-14.39""";960.0;1050.0;COKUNTU;ORTA
41.04815127;29.66590268;"=""-15.30""";990.0;1050.0;COKUNTU;ORTA
41.04815127;29.66626007;"=""-16.05""";1020.0;1050.0;COKUNTU;ORTA
41.04815127;29.66661745;"=""-16.49""";1050.0;1050.0;COKUNTU;ORTA
41.04815127;29.66697484;"=""-16.63""";1080.0;1050.0;COKUNTU;ORTA
41.04815127;29.66733222;"=""-16.57""";1110.0;1050.0;COKUNTU;ORTA
41.04815127;29.66768961;"=""-16.52""";1140.0;1050.0;COKUNTU;ORTA
41.04815127;29.66804699;"=""-16.64""";1170.0;1050.0;COKUNTU;ORTA
41.04815127;29.66840438;"=""-17.04""";1200.0;1050.0;COKUNTU;ORTA
41.04815127;29.66876177;"=""-17.68""";1230.0;1050.0;COKUNTU;ORTA
41.04815127;29.66911915;"=""-18.46""";1260.0;1050.0;COKUNTU;ORTA
41.04815127;29.66947654;"=""-19.24""";1290.0;1050.0;COKUNTU;ORTA
41.04815127;29.66983392;"=""-19.93""";1320.0;1050.0;COKUNTU;ORTA
41.04815127;29.67019131;"=""-20.54""";1350.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67054869;"=""-21.11""";1380.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67090608;"=""-21.67""";1410.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67126346;"=""-22.19""";1440.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67162085;"=""-22.61""";1470.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67197824;"=""-22.88""";1500.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67233562;"=""-23.02""";1530.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67269301;"=""-23.10""";1560.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67305039;"=""-23.17""";1590.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67340778;"=""-23.21""";1620.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67376516;"=""-23.13""";1650.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67412255;"=""-22.87""";1680.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67447993;"=""-22.42""";1710.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67483732;"=""-21.90""";1740.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67519471;"=""-21.39""";1770.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67555209;"=""-20.97""";1800.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67590948;"=""-20.64""";1830.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67626686;"=""-20.38""";1860.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67662425;"=""-20.12""";1890.0;1050.0;COKUNTU;YUKSEK
41.04815127;29.67698163;"=""-19.77""";1920.0;1050.0;COKUNTU;ORTA
41.04815127;29.67733902;"=""-19.27""";1950.0;1050.0;COKUNTU;ORTA
41.04815127;29.67769641;"=""-18.56""";1980.0;1050.0;COKUNTU;ORTA
41.04815127;29.67805379;"=""-17.68""";2010.0;1050.0;COKUNTU;ORTA
41.04815127;29.67841118;"=""-16.71""";2040.0;1050.0;COKUNTU;ORTA
41.04815127;29.67876856;"=""-15.76""";2070.0;1050.0;COKUNTU;ORTA
41.04815127;29.67912595;"=""-15.00""";2100.0;1050.0;COKUNTU;ORTA
41.04815127;29.67948333;"=""-14.56""";2130.0;1050.0;COKUNTU;ORTA
41.04788177;29.65410896;"=""4.07""";0.0;1080.0;NORMAL;ONEMSIZ
41.04788177;29.65446634;"=""3.83""";30.0;1080.0;NORMAL;ONEMSIZ
41.04788177;29.65482373;"=""3.39""";60.0;1080.0;NORMAL;ONEMSIZ
41.04788177;29.65518111;"=""2.87""";90.0;1080.0;NORMAL;ONEMSIZ
41.04788177;29.65553850;"=""2.40""";120.0;1080.0;NORMAL;ONEMSIZ
41.04788177;29.65589588;"=""2.09""";150.0;1080.0;NORMAL;ONEMSIZ
